"ntaxa","bl","method","rep","estbias1","r1","estbias2","r2","type"
512,0.01,"FEL2_1",14,-0.0826855,0.522716,-0.0826855,0.522716,"nobias"
512,0.01,"FEL2_1",15,-0.110237,0.42861,-0.110237,0.42861,"nobias"
512,0.01,"FEL2_1",16,-0.0021854,0.406139,-0.0021854,0.406139,"nobias"
512,0.01,"FEL2_1",17,0.0141843,0.515053,0.0141843,0.515053,"nobias"
512,0.01,"FEL2_1",18,-0.0424553,0.481292,-0.0424553,0.481292,"nobias"
512,0.01,"FEL2_1",19,0.0312633,0.567034,0.0312633,0.567034,"nobias"
512,0.01,"FEL2_1",20,0.148366,0.636291,0.148366,0.636291,"nobias"
512,0.01,"FEL2_1",21,-0.00253374,0.508762,-0.00253374,0.508762,"nobias"
512,0.01,"FEL2_1",22,-0.000441016,0.658227,-0.000441016,0.658227,"nobias"
512,0.01,"FEL2_1",23,0.0486509,0.670401,0.0486509,0.670401,"nobias"
512,0.01,"FEL2_1",24,0.0371887,0.555947,0.0371887,0.555947,"nobias"
512,0.01,"FEL2_1",25,0.0185076,0.523842,0.0185076,0.523842,"nobias"
512,0.01,"FEL2_1",26,0.063284,0.496577,0.063284,0.496577,"nobias"
512,0.01,"FEL2_1",27,-0.0275247,0.498985,-0.0275247,0.498985,"nobias"
512,0.01,"FEL2_1",28,0.0418943,0.541665,0.0418943,0.541665,"nobias"
512,0.01,"FEL2_1",29,-0.034962,0.587887,-0.034962,0.587887,"nobias"
512,0.01,"FEL2_1",30,0.00377433,0.558673,0.00377433,0.558673,"nobias"
512,0.01,"FEL2_1",31,-0.016497,0.451093,-0.016497,0.451093,"nobias"
512,0.01,"FEL2_1",32,-0.0407499,0.559222,-0.0407499,0.559222,"nobias"
512,0.01,"FEL2_1",33,-0.0656105,0.570279,-0.0656105,0.570279,"nobias"
512,0.01,"FEL2_1",34,-0.0636008,0.550045,-0.0636008,0.550045,"nobias"
512,0.01,"FEL2_1",35,0.05733,0.538048,0.05733,0.538048,"nobias"
512,0.01,"FEL2_1",36,-0.0358331,0.606195,-0.0358331,0.606195,"nobias"
512,0.01,"FEL2_1",37,-0.471777,0.561211,-0.471777,0.561211,"nobias"
512,0.01,"FEL2_1",38,0.0569666,0.57912,0.0569666,0.57912,"nobias"
512,0.01,"FEL2_1",39,0.040122,0.533936,0.040122,0.533936,"nobias"
512,0.01,"FEL2_1",40,-0.0287034,0.432465,-0.0287034,0.432465,"nobias"
512,0.01,"FEL2_1",41,-0.0326344,0.48992,-0.0326344,0.48992,"nobias"
512,0.01,"FEL2_1",42,0.029404,0.562569,0.029404,0.562569,"nobias"
512,0.01,"FEL2_1",43,-0.0482682,0.602516,-0.0482682,0.602516,"nobias"
512,0.01,"FEL2_1",44,-0.0446965,0.496011,-0.0446965,0.496011,"nobias"
512,0.01,"FEL2_1",45,0.0380589,0.427741,0.0380589,0.427741,"nobias"
512,0.01,"FEL2_1",46,0.0450271,0.462805,0.0450271,0.462805,"nobias"
512,0.01,"FEL2_1",47,-0.208031,0.389856,-0.208031,0.389856,"nobias"
512,0.01,"FEL2_1",48,0.00266388,0.545722,0.00266388,0.545722,"nobias"
512,0.01,"FEL2_1",49,-0.0780611,0.602152,-0.0780611,0.602152,"nobias"
512,0.01,"FEL2_1",50,-0.0119321,0.585692,-0.0119321,0.585692,"nobias"
512,0.01,"FUBAR1",1,0.0244345,0.715787,0.0244345,0.715787,"nobias"
512,0.01,"FUBAR1",2,0.0701166,0.541319,0.0701166,0.541319,"nobias"
512,0.01,"FUBAR1",3,0.0290347,0.639772,0.0290347,0.639772,"nobias"
512,0.01,"FUBAR1",4,0.0322879,0.284375,0.0322879,0.284375,"nobias"
512,0.01,"FUBAR1",5,0.0642509,0.421792,0.0642509,0.421792,"nobias"
512,0.01,"FUBAR1",6,0.022007,0.396623,0.022007,0.396623,"nobias"
512,0.01,"FUBAR1",7,0.0388462,0.481193,0.0388462,0.481193,"nobias"
512,0.01,"FUBAR1",8,0.0337417,0.442332,0.0337417,0.442332,"nobias"
512,0.01,"FUBAR1",9,0.0769147,0.587491,0.0769147,0.587491,"nobias"
512,0.01,"FUBAR1",10,0.0829632,0.556226,0.0829632,0.556226,"nobias"
512,0.01,"FUBAR1",11,0.00899124,0.415597,0.00899124,0.415597,"nobias"
512,0.01,"FUBAR1",12,0.0337405,0.561085,0.0337405,0.561085,"nobias"
512,0.01,"FUBAR1",13,0.0336559,0.427107,0.0336559,0.427107,"nobias"
512,0.01,"FUBAR1",14,-0.00739946,0.548847,-0.00739946,0.548847,"nobias"
512,0.01,"FUBAR1",15,-0.0253412,0.417154,-0.0253412,0.417154,"nobias"
512,0.01,"FUBAR1",16,0.0680093,0.360413,0.0680093,0.360413,"nobias"
512,0.01,"FUBAR1",17,0.0392501,0.49016,0.0392501,0.49016,"nobias"
512,0.01,"FUBAR1",18,0.00286879,0.5239,0.00286879,0.5239,"nobias"
512,0.01,"FUBAR1",19,0.0679443,0.538523,0.0679443,0.538523,"nobias"
512,0.01,"FUBAR1",20,0.113936,0.633972,0.113936,0.633972,"nobias"
512,0.01,"FUBAR1",21,0.0531795,0.482295,0.0531795,0.482295,"nobias"
512,0.01,"FUBAR1",22,0.0488152,0.673767,0.0488152,0.673767,"nobias"
512,0.01,"FUBAR1",23,0.0500579,0.70033,0.0500579,0.70033,"nobias"
512,0.01,"FUBAR1",24,0.0461322,0.52875,0.0461322,0.52875,"nobias"
512,0.01,"FUBAR1",25,0.0514052,0.513068,0.0514052,0.513068,"nobias"
512,0.01,"FUBAR1",26,0.0836914,0.473615,0.0836914,0.473615,"nobias"
512,0.01,"FUBAR1",27,0.0257686,0.476818,0.0257686,0.476818,"nobias"
512,0.01,"FUBAR1",28,0.0495247,0.518319,0.0495247,0.518319,"nobias"
512,0.01,"FUBAR1",29,0.0321607,0.536627,0.0321607,0.536627,"nobias"
512,0.01,"FUBAR1",30,0.0508756,0.515824,0.0508756,0.515824,"nobias"
512,0.01,"FUBAR1",31,0.00648876,0.456089,0.00648876,0.456089,"nobias"
512,0.01,"FUBAR1",32,0.0191891,0.571939,0.0191891,0.571939,"nobias"
512,0.01,"FUBAR1",33,0.00702377,0.617807,0.00702377,0.617807,"nobias"
512,0.01,"FUBAR1",34,-0.00452934,0.577897,-0.00452934,0.577897,"nobias"
512,0.01,"FUBAR1",35,0.0536026,0.551487,0.0536026,0.551487,"nobias"
512,0.01,"FUBAR1",36,-0.00778558,0.644934,-0.00778558,0.644934,"nobias"
512,0.01,"FUBAR1",37,0.0121589,0.59072,0.0121589,0.59072,"nobias"
512,0.01,"FUBAR1",38,0.0830448,0.508231,0.0830448,0.508231,"nobias"
512,0.01,"FUBAR1",39,0.0792677,0.533475,0.0792677,0.533475,"nobias"
512,0.01,"FUBAR1",40,0.0381229,0.438604,0.0381229,0.438604,"nobias"
512,0.01,"FUBAR1",41,0.0467526,0.459988,0.0467526,0.459988,"nobias"
512,0.01,"FUBAR1",42,0.0714492,0.534984,0.0714492,0.534984,"nobias"
512,0.01,"FUBAR1",43,0.00582819,0.635334,0.00582819,0.635334,"nobias"
512,0.01,"FUBAR1",44,0.091728,0.43826,0.091728,0.43826,"nobias"
512,0.01,"FUBAR1",45,0.0454369,0.400642,0.0454369,0.400642,"nobias"
512,0.01,"FUBAR1",46,0.0795609,0.404408,0.0795609,0.404408,"nobias"
512,0.01,"FUBAR1",47,0.0504487,0.358209,0.0504487,0.358209,"nobias"
512,0.01,"FUBAR1",48,0.0440414,0.528348,0.0440414,0.528348,"nobias"
512,0.01,"FUBAR1",49,-0.0159687,0.589459,-0.0159687,0.589459,"nobias"
512,0.01,"FUBAR1",50,0.017375,0.596482,0.017375,0.596482,"nobias"
512,0.01,"FUBAR2",1,0.15481,0.646612,0.15481,0.646612,"nobias"
512,0.01,"FUBAR2",2,0.264217,0.454764,0.264217,0.454764,"nobias"
512,0.01,"FUBAR2",3,0.189963,0.471088,0.189963,0.471088,"nobias"
512,0.01,"FUBAR2",4,0.223593,0.190425,0.223593,0.190425,"nobias"
512,0.01,"FUBAR2",5,0.206185,0.306777,0.206185,0.306777,"nobias"
512,0.01,"FUBAR2",6,0.150289,0.356983,0.150289,0.356983,"nobias"
512,0.01,"FUBAR2",7,0.226672,0.350883,0.226672,0.350883,"nobias"
512,0.01,"FUBAR2",8,0.172645,0.315,0.172645,0.315,"nobias"
512,0.01,"FUBAR2",9,0.290884,0.503268,0.290884,0.503268,"nobias"
512,0.01,"FUBAR2",10,0.282767,0.468516,0.282767,0.468516,"nobias"
512,0.01,"FUBAR2",11,0.128221,0.384087,0.128221,0.384087,"nobias"
512,0.01,"FUBAR2",12,0.159326,0.390891,0.159326,0.390891,"nobias"
512,0.01,"FUBAR2",13,0.173177,0.30116,0.173177,0.30116,"nobias"
512,0.01,"FUBAR2",14,0.132064,0.529778,0.132064,0.529778,"nobias"
512,0.01,"FUBAR2",15,0.0537111,0.448808,0.0537111,0.448808,"nobias"
512,0.01,"FUBAR2",16,0.221501,0.284702,0.221501,0.284702,"nobias"
512,0.01,"FUBAR2",17,0.223454,0.380905,0.223454,0.380905,"nobias"
512,0.01,"FUBAR2",18,0.134357,0.334734,0.134357,0.334734,"nobias"
512,0.01,"FUBAR2",19,0.289489,0.298907,0.289489,0.298907,"nobias"
512,0.01,"FUBAR2",20,0.274901,0.45022,0.274901,0.45022,"nobias"
512,0.01,"FUBAR2",21,0.209942,0.349068,0.209942,0.349068,"nobias"
512,0.01,"FUBAR2",22,0.233329,0.57917,0.233329,0.57917,"nobias"
512,0.01,"FUBAR2",23,0.201425,0.619929,0.201425,0.619929,"nobias"
512,0.01,"FUBAR2",24,0.159233,0.478887,0.159233,0.478887,"nobias"
512,0.01,"FUBAR2",25,0.215046,0.460222,0.215046,0.460222,"nobias"
512,0.01,"FUBAR2",26,0.236775,0.325231,0.236775,0.325231,"nobias"
512,0.01,"FUBAR2",27,0.211606,0.376615,0.211606,0.376615,"nobias"
512,0.01,"FUBAR2",28,0.222421,0.480717,0.222421,0.480717,"nobias"
512,0.01,"FUBAR2",29,0.19422,0.42229,0.19422,0.42229,"nobias"
512,0.01,"FUBAR2",30,0.206432,0.341212,0.206432,0.341212,"nobias"
512,0.01,"FUBAR2",31,0.183422,0.432785,0.183422,0.432785,"nobias"
512,0.01,"FUBAR2",32,0.159788,0.334401,0.159788,0.334401,"nobias"
512,0.01,"FUBAR2",33,0.185547,0.336114,0.185547,0.336114,"nobias"
512,0.01,"FUBAR2",34,0.107786,0.331515,0.107786,0.331515,"nobias"
512,0.01,"FUBAR2",35,0.220935,0.306324,0.220935,0.306324,"nobias"
512,0.01,"FUBAR2",36,0.102232,0.543044,0.102232,0.543044,"nobias"
512,0.01,"FUBAR2",37,0.1462,0.463559,0.1462,0.463559,"nobias"
512,0.01,"FUBAR2",38,0.220873,0.569381,0.220873,0.569381,"nobias"
512,0.01,"FUBAR2",39,0.237862,0.41208,0.237862,0.41208,"nobias"
512,0.01,"FUBAR2",40,0.223402,0.30774,0.223402,0.30774,"nobias"
512,0.01,"FUBAR2",41,0.182436,0.338802,0.182436,0.338802,"nobias"
512,0.01,"FUBAR2",42,0.246365,0.459108,0.246365,0.459108,"nobias"
512,0.01,"FUBAR2",43,0.148297,0.46927,0.148297,0.46927,"nobias"
512,0.01,"FUBAR2",44,0.261166,0.358248,0.261166,0.358248,"nobias"
512,0.01,"FUBAR2",45,0.196635,0.411599,0.196635,0.411599,"nobias"
512,0.01,"FUBAR2",46,0.197132,0.479661,0.197132,0.479661,"nobias"
512,0.01,"FUBAR2",47,0.202533,0.340215,0.202533,0.340215,"nobias"
512,0.01,"FUBAR2",48,0.189173,0.452524,0.189173,0.452524,"nobias"
512,0.01,"FUBAR2",49,0.0809806,0.470349,0.0809806,0.470349,"nobias"
512,0.01,"FUBAR2",50,0.144771,0.501977,0.144771,0.501977,"nobias"
512,0.01,"FUBAR2_1",1,0.0867601,0.716357,0.0867601,0.716357,"nobias"
512,0.01,"FUBAR2_1",2,0.140337,0.54223,0.140337,0.54223,"nobias"
512,0.01,"FUBAR2_1",3,0.0669087,0.59692,0.0669087,0.59692,"nobias"
512,0.01,"FUBAR2_1",4,0.0626392,0.304935,0.0626392,0.304935,"nobias"
512,0.01,"FUBAR2_1",5,0.126568,0.408226,0.126568,0.408226,"nobias"
512,0.01,"FUBAR2_1",6,0.0321683,0.368214,0.0321683,0.368214,"nobias"
512,0.01,"FUBAR2_1",7,0.0280766,0.490245,0.0280766,0.490245,"nobias"
512,0.01,"FUBAR2_1",8,0.0813436,0.41263,0.0813436,0.41263,"nobias"
512,0.01,"FUBAR2_1",9,0.157044,0.571852,0.157044,0.571852,"nobias"
512,0.01,"FUBAR2_1",10,0.14026,0.53617,0.14026,0.53617,"nobias"
512,0.01,"FUBAR2_1",11,0.0388755,0.40091,0.0388755,0.40091,"nobias"
512,0.01,"FUBAR2_1",12,0.0450965,0.522469,0.0450965,0.522469,"nobias"
512,0.01,"FUBAR2_1",13,0.0709102,0.413592,0.0709102,0.413592,"nobias"
512,0.01,"FUBAR2_1",14,0.0374967,0.546944,0.0374967,0.546944,"nobias"
512,0.01,"FUBAR2_1",15,-0.0510708,0.435999,-0.0510708,0.435999,"nobias"
512,0.01,"FUBAR2_1",16,0.140577,0.362998,0.140577,0.362998,"nobias"
512,0.01,"FUBAR2_1",17,0.0880498,0.446694,0.0880498,0.446694,"nobias"
512,0.01,"FUBAR2_1",18,0.0488849,0.501318,0.0488849,0.501318,"nobias"
512,0.01,"FUBAR2_1",19,0.155884,0.49474,0.155884,0.49474,"nobias"
512,0.01,"FUBAR2_1",20,0.148406,0.602484,0.148406,0.602484,"nobias"
512,0.01,"FUBAR2_1",21,0.117536,0.458589,0.117536,0.458589,"nobias"
512,0.01,"FUBAR2_1",22,0.0958509,0.674393,0.0958509,0.674393,"nobias"
512,0.01,"FUBAR2_1",23,0.141952,0.700043,0.141952,0.700043,"nobias"
512,0.01,"FUBAR2_1",24,0.0713294,0.515743,0.0713294,0.515743,"nobias"
512,0.01,"FUBAR2_1",25,0.118797,0.511106,0.118797,0.511106,"nobias"
512,0.01,"FUBAR2_1",26,0.129807,0.435172,0.129807,0.435172,"nobias"
512,0.01,"FUBAR2_1",27,0.0665737,0.452176,0.0665737,0.452176,"nobias"
512,0.01,"FUBAR2_1",28,0.123121,0.492908,0.123121,0.492908,"nobias"
512,0.01,"FUBAR2_1",29,0.0879651,0.517114,0.0879651,0.517114,"nobias"
512,0.01,"FUBAR2_1",30,0.0798171,0.533495,0.0798171,0.533495,"nobias"
512,0.01,"FUBAR2_1",31,0.0330054,0.44883,0.0330054,0.44883,"nobias"
512,0.01,"FUBAR2_1",32,0.0250268,0.571542,0.0250268,0.571542,"nobias"
512,0.01,"FUBAR2_1",33,0.058429,0.588243,0.058429,0.588243,"nobias"
512,0.01,"FUBAR2_1",34,0.0170223,0.580629,0.0170223,0.580629,"nobias"
512,0.01,"FUBAR2_1",35,0.118786,0.532661,0.118786,0.532661,"nobias"
512,0.01,"FUBAR2_1",36,0.010381,0.647258,0.010381,0.647258,"nobias"
512,0.01,"FUBAR2_1",37,0.0292857,0.555647,0.0292857,0.555647,"nobias"
512,0.01,"FUBAR2_1",38,0.168424,0.505451,0.168424,0.505451,"nobias"
512,0.01,"FUBAR2_1",39,0.133301,0.525069,0.133301,0.525069,"nobias"
512,0.01,"FUBAR2_1",40,0.119276,0.412277,0.119276,0.412277,"nobias"
512,0.01,"FUBAR2_1",41,0.0474105,0.450792,0.0474105,0.450792,"nobias"
512,0.01,"FUBAR2_1",42,0.177181,0.51487,0.177181,0.51487,"nobias"
512,0.01,"FUBAR2_1",43,0.0101775,0.628355,0.0101775,0.628355,"nobias"
512,0.01,"FUBAR2_1",44,0.0399834,0.457114,0.0399834,0.457114,"nobias"
512,0.01,"FUBAR2_1",45,0.137461,0.449776,0.137461,0.449776,"nobias"
512,0.01,"FUBAR2_1",46,0.131524,0.466501,0.131524,0.466501,"nobias"
512,0.01,"FUBAR2_1",47,0.00614667,0.359433,0.00614667,0.359433,"nobias"
512,0.01,"FUBAR2_1",48,0.124462,0.487244,0.124462,0.487244,"nobias"
512,0.01,"FUBAR2_1",49,-0.00207511,0.589893,-0.00207511,0.589893,"nobias"
512,0.01,"FUBAR2_1",50,0.0532336,0.603016,0.0532336,0.603016,"nobias"
512,0.01,"SLAC1",1,0.0234293,0.694825,0.0234293,0.694825,"nobias"
512,0.01,"SLAC1",2,0.0589368,0.538505,0.0589368,0.538505,"nobias"
512,0.01,"SLAC1",3,-0.00388509,0.656432,-0.00388509,0.656432,"nobias"
512,0.01,"SLAC1",4,-0.0238628,0.34735,-0.0238628,0.34735,"nobias"
512,0.01,"SLAC1",5,0.0252437,0.48154,0.0252437,0.48154,"nobias"
512,0.01,"SLAC1",6,-0.0676214,0.431038,-0.0676214,0.431038,"nobias"
512,0.01,"SLAC1",7,0.0172385,0.535017,0.0172385,0.535017,"nobias"
512,0.01,"SLAC1",8,0.00248139,0.488665,0.00248139,0.488665,"nobias"
512,0.01,"SLAC1",9,0.070952,0.607832,0.070952,0.607832,"nobias"
512,0.01,"SLAC1",10,0.0425611,0.535597,0.0425611,0.535597,"nobias"
512,0.01,"SLAC1",11,-0.023496,0.412413,-0.023496,0.412413,"nobias"
512,0.01,"SLAC1",12,-0.0262738,0.585423,-0.0262738,0.585423,"nobias"
512,0.01,"SLAC1",13,0.0227632,0.449648,0.0227632,0.449648,"nobias"
512,0.01,"SLAC1",14,-0.0763002,0.5406,-0.0763002,0.5406,"nobias"
512,0.01,"SLAC1",15,-0.0921334,0.443079,-0.0921334,0.443079,"nobias"
512,0.01,"SLAC1",16,-0.019103,0.441362,-0.019103,0.441362,"nobias"
512,0.01,"SLAC1",17,0.0308466,0.549726,0.0308466,0.549726,"nobias"
512,0.01,"SLAC1",18,-0.0248214,0.488405,-0.0248214,0.488405,"nobias"
512,0.01,"SLAC1",19,0.0301968,0.588101,0.0301968,0.588101,"nobias"
512,0.01,"SLAC1",20,0.162778,0.638577,0.162778,0.638577,"nobias"
512,0.01,"SLAC1",21,0.00206573,0.51654,0.00206573,0.51654,"nobias"
512,0.01,"SLAC1",22,0.0120783,0.665198,0.0120783,0.665198,"nobias"
512,0.01,"SLAC1",23,0.0498784,0.678379,0.0498784,0.678379,"nobias"
512,0.01,"SLAC1",24,0.0383175,0.584577,0.0383175,0.584577,"nobias"
512,0.01,"SLAC1",25,0.0226802,0.528066,0.0226802,0.528066,"nobias"
512,0.01,"SLAC1",26,0.0465924,0.495271,0.0465924,0.495271,"nobias"
512,0.01,"SLAC1",27,-0.0278154,0.509771,-0.0278154,0.509771,"nobias"
512,0.01,"SLAC1",28,0.0456798,0.555863,0.0456798,0.555863,"nobias"
512,0.01,"SLAC1",29,-0.0338719,0.610944,-0.0338719,0.610944,"nobias"
512,0.01,"SLAC1",30,0.0270653,0.554022,0.0270653,0.554022,"nobias"
512,0.01,"SLAC1",31,-0.0132035,0.505357,-0.0132035,0.505357,"nobias"
512,0.01,"SLAC1",32,-0.0388729,0.576382,-0.0388729,0.576382,"nobias"
512,0.01,"SLAC1",33,-0.0615755,0.595935,-0.0615755,0.595935,"nobias"
512,0.01,"SLAC1",34,-0.0496039,0.554563,-0.0496039,0.554563,"nobias"
512,0.01,"SLAC1",35,0.0523362,0.559811,0.0523362,0.559811,"nobias"
512,0.01,"SLAC1",36,-0.0156101,0.605708,-0.0156101,0.605708,"nobias"
512,0.01,"SLAC1",37,-0.0354432,0.564611,-0.0354432,0.564611,"nobias"
512,0.01,"SLAC1",38,0.0699385,0.590211,0.0699385,0.590211,"nobias"
512,0.01,"SLAC1",39,0.0647541,0.552168,0.0647541,0.552168,"nobias"
512,0.01,"SLAC1",40,-0.00626164,0.438456,-0.00626164,0.438456,"nobias"
512,0.01,"SLAC1",41,-0.0160553,0.509739,-0.0160553,0.509739,"nobias"
512,0.01,"SLAC1",42,0.0301296,0.566818,0.0301296,0.566818,"nobias"
512,0.01,"SLAC1",43,-0.0146216,0.604749,-0.0146216,0.604749,"nobias"
512,0.01,"SLAC1",44,-0.0201253,0.49808,-0.0201253,0.49808,"nobias"
512,0.01,"SLAC1",45,0.0359972,0.439446,0.0359972,0.439446,"nobias"
512,0.01,"SLAC1",46,0.0451085,0.490177,0.0451085,0.490177,"nobias"
512,0.01,"SLAC1",47,-0.049027,0.397907,-0.049027,0.397907,"nobias"
512,0.01,"SLAC1",48,0.0144806,0.590118,0.0144806,0.590118,"nobias"
512,0.01,"SLAC1",49,-0.0729912,0.634039,-0.0729912,0.634039,"nobias"
512,0.01,"SLAC1",50,-0.000902409,0.566564,-0.000902409,0.566564,"nobias"
512,0.01,"SLAC2",1,0.149353,0.524462,0.149353,0.524462,"nobias"
512,0.01,"SLAC2",2,0.150132,0.473732,0.150132,0.473732,"nobias"
512,0.01,"SLAC2",3,0.174959,0.425582,0.174959,0.425582,"nobias"
512,0.01,"SLAC2",4,0.210256,0.22259,0.210256,0.22259,"nobias"
512,0.01,"SLAC2",5,0.130236,0.292207,0.130236,0.292207,"nobias"
512,0.01,"SLAC2",6,0.0558197,0.429707,0.0558197,0.429707,"nobias"
512,0.01,"SLAC2",7,0.164276,0.530056,0.164276,0.530056,"nobias"
512,0.01,"SLAC2",8,0.128578,0.342171,0.128578,0.342171,"nobias"
512,0.01,"SLAC2",9,0.231025,0.437939,0.231025,0.437939,"nobias"
512,0.01,"SLAC2",10,0.241286,0.383335,0.241286,0.383335,"nobias"
512,0.01,"SLAC2",11,0.132704,0.412409,0.132704,0.412409,"nobias"
512,0.01,"SLAC2",12,0.0336809,0.489688,0.0336809,0.489688,"nobias"
512,0.01,"SLAC2",13,0.128567,0.323725,0.128567,0.323725,"nobias"
512,0.01,"SLAC2",14,0.104183,0.441806,0.104183,0.441806,"nobias"
512,0.01,"SLAC2",15,0.0150612,0.527964,0.0150612,0.527964,"nobias"
512,0.01,"SLAC2",16,0.0159256,0.362498,0.0159256,0.362498,"nobias"
512,0.01,"SLAC2",17,0.202229,0.320896,0.202229,0.320896,"nobias"
512,0.01,"SLAC2",18,0.0210202,0.32428,0.0210202,0.32428,"nobias"
512,0.01,"SLAC2",19,0.133934,0.487856,0.133934,0.487856,"nobias"
512,0.01,"SLAC2",20,0.231053,0.591816,0.231053,0.591816,"nobias"
512,0.01,"SLAC2",21,0.111296,0.426721,0.111296,0.426721,"nobias"
512,0.01,"SLAC2",22,0.177107,0.434256,0.177107,0.434256,"nobias"
512,0.01,"SLAC2",23,0.147836,0.572565,0.147836,0.572565,"nobias"
512,0.01,"SLAC2",24,0.0955897,0.503731,0.0955897,0.503731,"nobias"
512,0.01,"SLAC2",25,0.12182,0.511124,0.12182,0.511124,"nobias"
512,0.01,"SLAC2",26,0.188092,0.327847,0.188092,0.327847,"nobias"
512,0.01,"SLAC2",27,0.135333,0.35849,0.135333,0.35849,"nobias"
512,0.01,"SLAC2",28,0.139672,0.569263,0.139672,0.569263,"nobias"
512,0.01,"SLAC2",29,0.115809,0.382331,0.115809,0.382331,"nobias"
512,0.01,"SLAC2",30,0.0417774,0.564868,0.0417774,0.564868,"nobias"
512,0.01,"SLAC2",31,0.132294,0.414821,0.132294,0.414821,"nobias"
512,0.01,"SLAC2",32,0.0673002,0.406821,0.0673002,0.406821,"nobias"
512,0.01,"SLAC2",33,0.0525089,0.328845,0.0525089,0.328845,"nobias"
512,0.01,"SLAC2",34,-0.00145521,0.339216,-0.00145521,0.339216,"nobias"
512,0.01,"SLAC2",35,0.0511792,0.397091,0.0511792,0.397091,"nobias"
512,0.01,"SLAC2",36,0.0935014,0.478224,0.0935014,0.478224,"nobias"
512,0.01,"SLAC2",37,0.114327,0.45222,0.114327,0.45222,"nobias"
512,0.01,"SLAC2",38,0.184362,0.503822,0.184362,0.503822,"nobias"
512,0.01,"SLAC2",39,0.149651,0.355283,0.149651,0.355283,"nobias"
512,0.01,"SLAC2",40,0.132291,0.254324,0.132291,0.254324,"nobias"
512,0.01,"SLAC2",41,0.215741,0.309248,0.215741,0.309248,"nobias"
512,0.01,"SLAC2",42,0.162606,0.456646,0.162606,0.456646,"nobias"
512,0.01,"SLAC2",43,0.179232,0.378626,0.179232,0.378626,"nobias"
512,0.01,"SLAC2",44,0.183633,0.429801,0.183633,0.429801,"nobias"
512,0.01,"SLAC2",45,0.194996,0.305801,0.194996,0.305801,"nobias"
512,0.01,"SLAC2",46,0.0944093,0.593598,0.0944093,0.593598,"nobias"
512,0.01,"SLAC2",47,0.126905,0.268398,0.126905,0.268398,"nobias"
512,0.01,"SLAC2",48,0.163414,0.479761,0.163414,0.479761,"nobias"
512,0.01,"SLAC2",49,-0.0310098,0.504708,-0.0310098,0.504708,"nobias"
512,0.01,"SLAC2",50,0.105886,0.413497,0.105886,0.413497,"nobias"
512,0.04,"FEL1",1,-0.0112157,0.542125,-0.0112157,0.542125,"nobias"
512,0.04,"FEL1",2,-0.0060285,0.715055,-0.0060285,0.715055,"nobias"
512,0.04,"FEL1",3,0.0352401,0.634723,0.0352401,0.634723,"nobias"
512,0.04,"FEL1",4,0.0327547,0.654078,0.0327547,0.654078,"nobias"
512,0.04,"FEL1",5,-0.0192622,0.723214,-0.0192622,0.723214,"nobias"
512,0.04,"FEL1",6,-0.0140527,0.711908,-0.0140527,0.711908,"nobias"
512,0.04,"FEL1",7,0.0635988,0.596633,0.0635988,0.596633,"nobias"
512,0.04,"FEL1",8,0.0203996,0.603921,0.0203996,0.603921,"nobias"
512,0.04,"FEL1",9,0.0184571,0.58531,0.0184571,0.58531,"nobias"
512,0.04,"FEL1",10,0.0300651,0.679315,0.0300651,0.679315,"nobias"
512,0.04,"FEL1",11,0.0215428,0.702302,0.0215428,0.702302,"nobias"
512,0.04,"FEL1",12,0.030254,0.59893,0.030254,0.59893,"nobias"
512,0.04,"FEL1",13,0.0204135,0.599184,0.0204135,0.599184,"nobias"
512,0.04,"FEL1",14,-0.0391266,0.602188,-0.0391266,0.602188,"nobias"
512,0.04,"FEL1",15,0.00912431,0.602109,0.00912431,0.602109,"nobias"
512,0.04,"FEL1",16,-0.00803689,0.764509,-0.00803689,0.764509,"nobias"
512,0.04,"FEL1",17,0.0524668,0.657939,0.0524668,0.657939,"nobias"
512,0.04,"FEL1",18,0.00420749,0.566266,0.00420749,0.566266,"nobias"
512,0.04,"FEL1",19,0.0191412,0.625487,0.0191412,0.625487,"nobias"
512,0.04,"FEL1",20,-0.0288976,0.68677,-0.0288976,0.68677,"nobias"
512,0.04,"FEL1",21,-0.0135723,0.577591,-0.0135723,0.577591,"nobias"
512,0.04,"FEL1",22,0.0352972,0.726267,0.0352972,0.726267,"nobias"
512,0.04,"FEL1",23,0.00977136,0.643464,0.00977136,0.643464,"nobias"
512,0.04,"FEL1",24,0.0555243,0.682883,0.0555243,0.682883,"nobias"
512,0.04,"FEL1",25,-0.0250164,0.592052,-0.0250164,0.592052,"nobias"
512,0.04,"FEL1",26,0.0294749,0.611845,0.0294749,0.611845,"nobias"
512,0.04,"FEL1",27,-0.00565423,0.738719,-0.00565423,0.738719,"nobias"
512,0.04,"FEL1",28,-0.0136214,0.650964,-0.0136214,0.650964,"nobias"
512,0.04,"FEL1",29,0.00549474,0.634138,0.00549474,0.634138,"nobias"
512,0.04,"FEL1",30,0.00903616,0.688231,0.00903616,0.688231,"nobias"
512,0.04,"FEL1",31,0.014251,0.586338,0.014251,0.586338,"nobias"
512,0.04,"FEL1",32,0.0791351,0.684818,0.0791351,0.684818,"nobias"
512,0.04,"FEL1",33,-0.0484162,0.696519,-0.0484162,0.696519,"nobias"
512,0.04,"FEL1",34,-0.0103783,0.670567,-0.0103783,0.670567,"nobias"
